,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salario
2552,persona_2552,44,F,Zipaquirá,1,5,2,2083
2553,persona_2553,70,M,Cota,3,9,2,5017
2554,persona_2554,57,F,Zipaquirá,2,1,2,5643
2555,persona_2555,60,M,Zipaquirá,1,7,0,4823
2556,persona_2556,69,M,Chía,0,6,1,1030
2557,persona_2557,56,M,Zipaquirá,1,1,0,3379
2558,persona_2558,44,F,Cajicá,2,7,1,4852
2559,persona_2559,42,M,Cota,1,0,0,3772
2560,persona_2560,44,M,Cota,1,8,1,6580
2561,persona_2561,50,M,Bogotá,2,0,1,4990
2562,persona_2562,54,M,Zipaquirá,0,5,0,3300
2563,persona_2563,24,F,Zipaquirá,3,2,1,3767
2564,persona_2564,49,M,Chía,0,3,0,6976
2565,persona_2565,33,F,Cota,2,8,1,4902
2566,persona_2566,54,F,Zipaquirá,1,1,1,5265
2567,persona_2567,65,F,Zipaquirá,0,4,0,3945
2568,persona_2568,41,M,Bogotá,3,10,1,1036
2569,persona_2569,43,F,Zipaquirá,3,0,0,2471
2570,persona_2570,56,F,Cota,3,4,0,4039
2571,persona_2571,55,F,Cota,3,3,0,3097
2572,persona_2572,39,F,Cajicá,1,9,2,6659
2573,persona_2573,24,F,Cota,2,3,0,4428
2574,persona_2574,69,F,Cajicá,1,9,2,1105
2575,persona_2575,23,M,Chía,1,2,1,4619
2576,persona_2576,58,M,Chía,2,3,2,1640
2577,persona_2577,43,F,Chía,0,4,0,5939
2578,persona_2578,35,F,Zipaquirá,0,10,2,1903
2579,persona_2579,67,M,Bogotá,0,3,1,1766
2580,persona_2580,43,M,Cajicá,0,6,1,1754
2581,persona_2581,59,M,Zipaquirá,1,6,0,3091
2582,persona_2582,59,M,Bogotá,2,2,1,1238
2583,persona_2583,54,F,Cajicá,1,9,0,4980
2584,persona_2584,26,M,Chía,0,10,2,1102
2585,persona_2585,53,M,Chía,3,5,1,6681
2586,persona_2586,34,M,Bogotá,1,7,2,3518
2587,persona_2587,69,M,Bogotá,0,8,2,3251
2588,persona_2588,67,F,Cota,0,5,1,5802
2589,persona_2589,55,F,Chía,2,4,2,2359
2590,persona_2590,44,F,Cota,0,4,0,3846
2591,persona_2591,68,M,Zipaquirá,0,6,2,2063
2592,persona_2592,58,F,Zipaquirá,0,4,0,4158
2593,persona_2593,49,M,Bogotá,0,4,2,2414
2594,persona_2594,27,F,Bogotá,2,3,0,2517
2595,persona_2595,48,M,Cajicá,3,10,0,6036
2596,persona_2596,64,M,Cajicá,3,4,1,6814
2597,persona_2597,32,M,Cajicá,0,9,2,5115
2598,persona_2598,40,F,Chía,3,7,0,5360
2599,persona_2599,49,M,Cota,1,3,2,3382
2600,persona_2600,25,F,Cota,0,3,1,4392
2601,persona_2601,46,F,Bogotá,2,7,2,6043
2602,persona_2602,59,M,Zipaquirá,2,7,2,995
2603,persona_2603,41,M,Bogotá,2,2,2,1810
2604,persona_2604,65,F,Bogotá,0,4,2,1803
2605,persona_2605,39,M,Cota,3,0,1,2252
2606,persona_2606,56,M,Cota,2,4,0,5620
2607,persona_2607,55,F,Zipaquirá,2,0,1,3552
2608,persona_2608,27,F,Bogotá,1,0,1,6460
2609,persona_2609,24,M,Cajicá,3,6,1,2234
2610,persona_2610,39,F,Cajicá,0,5,2,3656
2611,persona_2611,27,M,Cota,3,1,1,3652
2612,persona_2612,25,F,Bogotá,2,0,2,5588
2613,persona_2613,34,F,Cota,2,0,1,1445
2614,persona_2614,24,F,Zipaquirá,2,10,0,1362
2615,persona_2615,60,F,Cajicá,1,6,2,2046
2616,persona_2616,35,M,Bogotá,3,4,0,6691
2617,persona_2617,21,F,Cajicá,0,1,0,3161
2618,persona_2618,34,M,Cota,0,10,1,5135
2619,persona_2619,20,M,Zipaquirá,3,7,1,4541
2620,persona_2620,36,M,Bogotá,2,10,2,6327
2621,persona_2621,55,M,Cajicá,0,7,0,6964
2622,persona_2622,51,F,Cota,0,0,1,3101
2623,persona_2623,43,M,Cota,2,10,1,4819
2624,persona_2624,34,F,Cajicá,2,1,1,6444
2625,persona_2625,41,F,Cajicá,3,4,1,1708
2626,persona_2626,37,M,Cota,2,10,1,3046
2627,persona_2627,28,M,Bogotá,0,9,0,3086
2628,persona_2628,54,F,Zipaquirá,1,1,2,1169
2629,persona_2629,34,M,Cota,2,7,2,3300
2630,persona_2630,54,M,Chía,1,9,2,3561
2631,persona_2631,47,M,Cota,3,10,0,2925
2632,persona_2632,35,F,Cajicá,3,7,0,5698
2633,persona_2633,49,M,Cajicá,1,9,2,2890
2634,persona_2634,40,M,Chía,1,8,0,4371
2635,persona_2635,38,F,Zipaquirá,3,1,0,4934
2636,persona_2636,54,F,Zipaquirá,0,9,0,1105
2637,persona_2637,66,M,Bogotá,1,4,0,6962
2638,persona_2638,70,F,Bogotá,1,8,0,6083
2639,persona_2639,26,M,Bogotá,3,9,1,4887
2640,persona_2640,54,F,Bogotá,0,2,0,917
2641,persona_2641,35,F,Cajicá,2,2,2,3956
2642,persona_2642,43,F,Cajicá,2,10,1,3470
2643,persona_2643,53,M,Cajicá,1,4,0,1891
2644,persona_2644,57,F,Chía,1,10,1,1260
2645,persona_2645,22,F,Cajicá,3,9,1,6463
2646,persona_2646,51,M,Zipaquirá,0,5,2,1689
2647,persona_2647,32,M,Zipaquirá,2,0,0,983
2648,persona_2648,46,F,Chía,2,7,1,5886
2649,persona_2649,50,F,Chía,3,3,2,1865
2650,persona_2650,55,F,Chía,0,10,1,4598
2651,persona_2651,47,F,Zipaquirá,0,0,0,5483
2652,persona_2652,33,F,Chía,2,8,1,4070
2653,persona_2653,30,F,Cota,0,0,0,1137
2654,persona_2654,63,M,Zipaquirá,1,10,1,3794
2655,persona_2655,32,F,Bogotá,0,3,0,1866
2656,persona_2656,67,F,Chía,1,0,0,3136
2657,persona_2657,42,M,Chía,2,0,1,6218
2658,persona_2658,49,F,Chía,3,8,2,6949
2659,persona_2659,54,F,Bogotá,2,4,0,4853
2660,persona_2660,61,M,Cota,2,5,2,4135
2661,persona_2661,64,M,Zipaquirá,3,10,2,5933
2662,persona_2662,32,M,Cota,3,1,2,1480
2663,persona_2663,60,M,Cota,0,3,0,1705
2664,persona_2664,47,F,Zipaquirá,2,9,0,1597
2665,persona_2665,65,M,Chía,2,0,1,3790
2666,persona_2666,50,F,Bogotá,1,9,0,5564
2667,persona_2667,34,F,Zipaquirá,3,6,1,3451
2668,persona_2668,21,M,Zipaquirá,2,10,1,3725
2669,persona_2669,36,M,Zipaquirá,3,10,0,1997
2670,persona_2670,52,F,Cajicá,0,2,2,4688
2671,persona_2671,44,M,Zipaquirá,3,7,1,5209
2672,persona_2672,60,F,Cajicá,2,10,0,4173
2673,persona_2673,51,F,Cota,2,4,0,4830
2674,persona_2674,64,M,Bogotá,0,1,2,2689
2675,persona_2675,64,F,Bogotá,1,3,2,6721
2676,persona_2676,63,F,Cota,3,6,2,6714
2677,persona_2677,49,F,Cota,0,3,1,2574
2678,persona_2678,20,F,Zipaquirá,1,9,1,1516
2679,persona_2679,51,F,Cota,2,8,2,6441
2680,persona_2680,34,F,Bogotá,0,9,1,6651
2681,persona_2681,45,F,Cajicá,2,2,2,2547
2682,persona_2682,45,M,Chía,2,10,2,3482
2683,persona_2683,57,M,Bogotá,3,3,2,2806
2684,persona_2684,42,M,Zipaquirá,1,2,2,4076
2685,persona_2685,65,M,Cajicá,2,9,2,946
2686,persona_2686,25,M,Bogotá,2,6,1,2440
2687,persona_2687,20,M,Chía,2,7,1,5941
2688,persona_2688,27,F,Chía,0,8,2,3418
2689,persona_2689,40,M,Chía,2,9,1,1506
2690,persona_2690,56,M,Cajicá,0,1,1,5945
2691,persona_2691,40,M,Zipaquirá,0,8,0,5858
2692,persona_2692,55,F,Cajicá,2,4,2,4868
2693,persona_2693,25,M,Bogotá,0,3,0,4360
2694,persona_2694,28,M,Cajicá,0,0,1,3473
2695,persona_2695,68,F,Cota,1,9,1,987
2696,persona_2696,54,F,Bogotá,3,0,2,3146
2697,persona_2697,26,F,Cota,2,7,2,6950
2698,persona_2698,39,M,Cota,3,0,2,1264
2699,persona_2699,62,F,Cota,1,6,0,4614
2700,persona_2700,55,F,Chía,2,4,1,4507
2701,persona_2701,27,F,Bogotá,1,5,2,3929
2702,persona_2702,48,M,Cota,0,1,2,5951
2703,persona_2703,44,M,Cajicá,3,8,0,3589
2704,persona_2704,49,M,Bogotá,3,6,2,1935
2705,persona_2705,29,M,Bogotá,3,1,0,3097
2706,persona_2706,56,M,Bogotá,2,7,2,3256
2707,persona_2707,25,F,Zipaquirá,1,7,1,4001
2708,persona_2708,64,F,Bogotá,1,6,1,3121
2709,persona_2709,27,M,Zipaquirá,3,4,2,5283
2710,persona_2710,33,F,Bogotá,2,6,1,2693
2711,persona_2711,29,M,Zipaquirá,3,4,2,2003
2712,persona_2712,26,F,Cota,0,10,1,2310
2713,persona_2713,46,M,Cajicá,1,5,0,2811
2714,persona_2714,31,M,Zipaquirá,2,0,2,1013
2715,persona_2715,33,F,Bogotá,1,7,0,3123
2716,persona_2716,35,M,Cota,2,0,0,4850
2717,persona_2717,31,F,Bogotá,1,3,0,5213
2718,persona_2718,20,M,Chía,3,2,1,6305
2719,persona_2719,46,M,Cota,0,5,0,4563
2720,persona_2720,47,M,Zipaquirá,3,9,0,1898
2721,persona_2721,68,F,Cajicá,3,9,2,3255
2722,persona_2722,20,F,Zipaquirá,3,9,0,3089
2723,persona_2723,23,F,Cota,0,1,2,4213
2724,persona_2724,68,M,Cota,2,0,2,4997
2725,persona_2725,23,F,Chía,1,4,1,3782
2726,persona_2726,57,F,Cajicá,1,4,2,5908
2727,persona_2727,34,F,Cota,2,4,0,3603
2728,persona_2728,30,M,Chía,1,10,2,4820
2729,persona_2729,22,M,Zipaquirá,3,10,0,2534
2730,persona_2730,60,F,Cajicá,1,1,0,2313
2731,persona_2731,20,F,Chía,2,8,2,5892
2732,persona_2732,69,F,Zipaquirá,3,8,0,3674
2733,persona_2733,37,F,Chía,2,9,2,2388
2734,persona_2734,67,M,Zipaquirá,2,10,2,4916
2735,persona_2735,42,M,Cota,1,4,0,6937
2736,persona_2736,59,M,Zipaquirá,2,7,1,1446
2737,persona_2737,24,M,Cota,1,3,1,2992
2738,persona_2738,44,M,Zipaquirá,1,8,2,4331
2739,persona_2739,38,F,Cota,1,7,0,6716
2740,persona_2740,21,M,Cota,3,2,2,4685
2741,persona_2741,28,F,Cajicá,2,1,0,1859
2742,persona_2742,47,F,Zipaquirá,1,7,1,2647
2743,persona_2743,59,M,Zipaquirá,0,0,1,5097
2744,persona_2744,67,M,Chía,3,10,0,1933
2745,persona_2745,69,M,Bogotá,2,6,2,4393
2746,persona_2746,44,F,Cajicá,1,6,2,3407
2747,persona_2747,37,F,Cajicá,1,9,0,3732
2748,persona_2748,36,M,Cajicá,0,0,1,2630
2749,persona_2749,59,F,Cajicá,1,3,2,2424
2750,persona_2750,35,F,Bogotá,0,6,0,1751
2751,persona_2751,55,F,Chía,0,5,2,6164
2752,persona_2752,39,M,Cajicá,1,3,1,2582
2753,persona_2753,61,F,Cota,2,5,0,5191
2754,persona_2754,29,M,Cota,2,8,0,6099
2755,persona_2755,47,M,Cota,3,2,1,6594
2756,persona_2756,63,F,Zipaquirá,2,7,1,2842
2757,persona_2757,24,M,Bogotá,3,4,1,5898
2758,persona_2758,67,F,Cajicá,0,8,0,903
2759,persona_2759,55,F,Cota,1,9,2,6450
2760,persona_2760,37,F,Bogotá,3,10,1,3303
2761,persona_2761,39,F,Bogotá,3,0,0,1572
2762,persona_2762,40,F,Zipaquirá,2,1,2,6173
2763,persona_2763,59,M,Zipaquirá,1,7,0,6202
2764,persona_2764,23,F,Cota,3,8,0,2907
2765,persona_2765,38,F,Zipaquirá,1,4,0,2295
2766,persona_2766,32,M,Cajicá,2,3,0,5872
2767,persona_2767,30,M,Cota,3,10,2,4722
2768,persona_2768,33,M,Chía,3,4,1,3877
2769,persona_2769,44,F,Chía,3,4,0,3104
2770,persona_2770,55,M,Bogotá,1,5,2,6266
2771,persona_2771,25,F,Zipaquirá,0,6,0,3845
2772,persona_2772,69,M,Chía,0,3,0,6862
2773,persona_2773,62,F,Zipaquirá,3,7,2,6020
2774,persona_2774,58,F,Cajicá,1,0,1,2576
2775,persona_2775,46,F,Bogotá,3,8,0,2333
2776,persona_2776,38,F,Cota,3,4,0,3912
2777,persona_2777,30,M,Cota,2,1,1,4385
2778,persona_2778,67,M,Chía,0,0,1,5088
2779,persona_2779,53,F,Zipaquirá,0,0,0,1122
2780,persona_2780,57,F,Cajicá,3,9,2,1806
2781,persona_2781,33,M,Zipaquirá,1,2,2,3657
2782,persona_2782,20,M,Zipaquirá,1,7,2,2924
2783,persona_2783,50,F,Bogotá,3,0,0,6340
2784,persona_2784,62,F,Cajicá,2,9,2,2225
2785,persona_2785,55,F,Bogotá,0,4,2,3245
2786,persona_2786,36,M,Cota,1,7,2,4892
2787,persona_2787,70,M,Cota,1,10,2,2111
2788,persona_2788,23,F,Zipaquirá,0,9,2,2453
2789,persona_2789,69,F,Bogotá,2,7,1,5923
2790,persona_2790,43,F,Zipaquirá,3,1,0,1017
2791,persona_2791,25,F,Cota,2,1,0,2954
2792,persona_2792,38,F,Cajicá,2,1,1,4614
2793,persona_2793,56,M,Zipaquirá,1,9,2,4151
2794,persona_2794,47,F,Chía,2,5,0,4052
2795,persona_2795,49,F,Cajicá,1,8,1,2610
2796,persona_2796,29,F,Cajicá,0,3,1,6483
2797,persona_2797,45,F,Bogotá,0,2,1,6832
2798,persona_2798,26,M,Zipaquirá,1,4,1,6805
2799,persona_2799,38,F,Cajicá,3,10,1,4792
2800,persona_2800,57,M,Zipaquirá,0,10,1,4601
2801,persona_2801,50,M,Bogotá,1,5,1,3263
2802,persona_2802,57,M,Cajicá,1,8,0,4397
2803,persona_2803,56,F,Chía,2,7,2,2137
2804,persona_2804,21,F,Chía,3,8,0,6257
2805,persona_2805,38,F,Bogotá,0,2,2,4402
2806,persona_2806,29,M,Bogotá,1,1,1,3637
2807,persona_2807,48,F,Zipaquirá,3,2,1,5603
2808,persona_2808,35,F,Bogotá,3,4,2,2971
2809,persona_2809,66,M,Bogotá,1,4,1,1914
2810,persona_2810,43,F,Cota,0,3,1,6341
2811,persona_2811,62,M,Chía,1,9,0,1554
2812,persona_2812,36,F,Zipaquirá,3,5,1,4156
2813,persona_2813,43,F,Cota,2,8,1,5004
2814,persona_2814,49,M,Cajicá,1,0,0,4329
2815,persona_2815,70,M,Bogotá,1,2,0,4596
2816,persona_2816,66,M,Bogotá,3,8,2,3009
2817,persona_2817,29,F,Cajicá,0,5,2,1978
2818,persona_2818,21,F,Cajicá,3,2,1,5823
2819,persona_2819,24,M,Chía,3,9,0,4895
2820,persona_2820,61,M,Bogotá,2,1,0,5785
2821,persona_2821,42,M,Zipaquirá,3,2,0,2535
2822,persona_2822,62,F,Chía,3,3,0,3767
2823,persona_2823,64,M,Cota,1,0,1,1394
2824,persona_2824,34,F,Chía,2,9,1,4140
2825,persona_2825,41,F,Cajicá,0,7,1,942
2826,persona_2826,29,F,Cota,1,8,0,5135
2827,persona_2827,26,M,Chía,0,5,2,2007
2828,persona_2828,39,F,Bogotá,1,7,1,5410
2829,persona_2829,21,F,Chía,3,5,1,6600
2830,persona_2830,67,F,Chía,1,5,0,4050
2831,persona_2831,22,M,Chía,3,4,0,6482
2832,persona_2832,42,F,Cajicá,3,4,2,1105
2833,persona_2833,32,F,Zipaquirá,1,9,2,6723
2834,persona_2834,33,F,Bogotá,1,2,2,2298
2835,persona_2835,60,F,Chía,2,10,0,6403
2836,persona_2836,53,F,Cajicá,2,4,2,2562
2837,persona_2837,27,F,Bogotá,2,10,0,3029
2838,persona_2838,34,F,Zipaquirá,3,7,2,6787
2839,persona_2839,21,F,Cota,0,9,2,2171
2840,persona_2840,32,M,Cota,3,1,1,3325
2841,persona_2841,44,M,Cota,3,9,1,3402
2842,persona_2842,22,M,Zipaquirá,1,7,1,6892
2843,persona_2843,55,M,Cota,0,1,0,3279
2844,persona_2844,40,F,Bogotá,1,3,0,5003
2845,persona_2845,51,F,Chía,1,4,1,6652
2846,persona_2846,35,M,Zipaquirá,3,6,2,3296
2847,persona_2847,52,F,Bogotá,2,7,0,5379
2848,persona_2848,69,M,Zipaquirá,2,4,0,6532
2849,persona_2849,62,M,Cota,2,10,2,3714
2850,persona_2850,20,M,Cota,1,0,1,2143
2851,persona_2851,34,M,Cota,0,10,0,5477
2852,persona_2852,46,F,Zipaquirá,2,4,0,1775
2853,persona_2853,30,F,Bogotá,3,10,2,3667
2854,persona_2854,63,M,Chía,2,10,2,4426
2855,persona_2855,21,F,Zipaquirá,2,0,0,1390
2856,persona_2856,48,F,Zipaquirá,2,6,0,3495
2857,persona_2857,69,F,Chía,3,9,0,1910
2858,persona_2858,50,F,Cota,0,7,1,6641
2859,persona_2859,34,M,Cajicá,1,4,1,3633
2860,persona_2860,55,M,Cota,2,6,2,4336
2861,persona_2861,32,M,Cota,3,7,0,4076
2862,persona_2862,31,F,Cajicá,1,2,0,1335
2863,persona_2863,58,F,Zipaquirá,0,0,1,6917
2864,persona_2864,40,M,Chía,0,2,1,5757
2865,persona_2865,33,F,Chía,0,10,0,4087
2866,persona_2866,53,M,Cota,1,4,1,2251
2867,persona_2867,22,F,Cota,0,5,1,1523
2868,persona_2868,53,F,Bogotá,0,9,1,6822
2869,persona_2869,70,F,Zipaquirá,3,0,0,2799
2870,persona_2870,45,F,Cota,1,2,1,3037
2871,persona_2871,28,F,Zipaquirá,2,7,1,5064
2872,persona_2872,41,M,Chía,3,10,2,997
2873,persona_2873,53,F,Cajicá,0,6,2,6440
2874,persona_2874,42,F,Cajicá,0,3,2,6684
2875,persona_2875,46,M,Zipaquirá,2,6,1,4436
2876,persona_2876,34,M,Cajicá,3,9,2,4358
2877,persona_2877,33,F,Chía,0,4,2,1093
2878,persona_2878,50,F,Chía,0,1,1,6106
2879,persona_2879,54,M,Bogotá,2,0,0,3269
2880,persona_2880,35,F,Cajicá,2,10,2,3549
2881,persona_2881,65,M,Bogotá,2,9,1,1131
2882,persona_2882,61,M,Chía,1,0,0,6747
2883,persona_2883,36,F,Cota,3,1,0,5731
2884,persona_2884,57,F,Bogotá,2,4,1,3781
2885,persona_2885,56,F,Chía,1,8,0,6983
2886,persona_2886,39,M,Cajicá,0,9,1,4013
2887,persona_2887,60,F,Zipaquirá,1,5,0,5031
2888,persona_2888,30,F,Cota,2,5,0,6245
2889,persona_2889,56,M,Zipaquirá,2,10,2,1257
2890,persona_2890,21,F,Cajicá,0,7,1,4048
2891,persona_2891,21,M,Cajicá,1,9,2,5175
2892,persona_2892,40,M,Chía,1,9,0,2890
2893,persona_2893,70,M,Zipaquirá,3,9,1,2576
2894,persona_2894,28,F,Cota,3,10,2,2949
2895,persona_2895,41,M,Bogotá,1,1,0,4791
2896,persona_2896,30,M,Cajicá,3,6,1,3952
2897,persona_2897,27,F,Chía,1,5,0,4137
2898,persona_2898,38,F,Cajicá,2,2,1,4469
2899,persona_2899,25,F,Cota,1,7,1,5175
2900,persona_2900,47,F,Bogotá,1,4,0,4379
2901,persona_2901,21,M,Chía,0,0,2,5625
2902,persona_2902,59,M,Zipaquirá,2,4,0,1394
2903,persona_2903,52,M,Cajicá,3,2,1,3664
2904,persona_2904,41,F,Zipaquirá,0,7,2,2382
2905,persona_2905,21,M,Cajicá,0,7,1,5084
2906,persona_2906,68,F,Chía,3,9,2,4097
2907,persona_2907,34,F,Cota,3,9,2,2974
2908,persona_2908,34,F,Bogotá,3,2,0,914
2909,persona_2909,26,F,Cajicá,0,3,0,4945
2910,persona_2910,63,M,Cajicá,0,9,1,3322
2911,persona_2911,46,M,Cajicá,1,8,2,5026
2912,persona_2912,55,M,Zipaquirá,0,9,1,6821
2913,persona_2913,25,F,Cajicá,0,3,2,2083
2914,persona_2914,64,F,Zipaquirá,3,6,0,6699
2915,persona_2915,54,F,Bogotá,3,1,1,3430
2916,persona_2916,23,F,Cajicá,2,9,1,5028
2917,persona_2917,24,M,Zipaquirá,2,2,2,4197
2918,persona_2918,43,M,Cajicá,2,8,1,5652
2919,persona_2919,47,M,Bogotá,1,1,2,5847
2920,persona_2920,30,M,Bogotá,2,3,2,5547
2921,persona_2921,24,M,Cajicá,1,4,2,5099
2922,persona_2922,56,F,Zipaquirá,3,1,1,5326
2923,persona_2923,52,M,Cota,0,10,1,3622
2924,persona_2924,63,M,Chía,2,9,1,6303
2925,persona_2925,56,F,Cota,3,6,2,5568
2926,persona_2926,69,F,Cajicá,3,4,1,1310
2927,persona_2927,65,F,Cajicá,0,4,0,6271
2928,persona_2928,24,F,Chía,0,8,1,4138
2929,persona_2929,61,M,Zipaquirá,3,1,1,6942
2930,persona_2930,40,F,Zipaquirá,2,2,0,2749
2931,persona_2931,53,M,Chía,2,0,0,2446
2932,persona_2932,41,F,Cajicá,2,7,0,5992
2933,persona_2933,45,M,Cajicá,0,1,0,2298
2934,persona_2934,48,F,Bogotá,0,8,1,2256
2935,persona_2935,44,M,Cota,1,3,0,3035
2936,persona_2936,44,F,Cota,0,9,0,4642
2937,persona_2937,28,M,Cota,0,4,0,5072
2938,persona_2938,59,M,Cota,1,9,0,5161
2939,persona_2939,26,M,Cota,1,2,2,6123
2940,persona_2940,57,M,Chía,0,6,0,3328
2941,persona_2941,67,F,Chía,0,10,0,1753
2942,persona_2942,25,F,Chía,3,6,2,2293
2943,persona_2943,48,M,Chía,2,10,1,3254
2944,persona_2944,41,F,Chía,3,9,1,4842
2945,persona_2945,39,M,Chía,0,3,0,6473
2946,persona_2946,55,M,Cajicá,3,8,1,5630
2947,persona_2947,51,M,Cajicá,2,0,0,1267
2948,persona_2948,24,M,Zipaquirá,3,3,2,958
2949,persona_2949,28,M,Zipaquirá,3,3,1,5156
2950,persona_2950,47,F,Bogotá,1,4,2,5560
2951,persona_2951,37,M,Cajicá,3,9,0,6640
2952,persona_2952,57,F,Zipaquirá,1,4,2,5780
2953,persona_2953,67,M,Cajicá,1,7,2,6307
2954,persona_2954,20,M,Chía,2,9,2,7000
2955,persona_2955,37,F,Cota,0,4,2,1443
2956,persona_2956,39,M,Cota,3,2,0,1399
2957,persona_2957,42,F,Cota,0,0,0,6864
2958,persona_2958,40,M,Bogotá,1,3,1,3325
2959,persona_2959,41,M,Cajicá,3,7,1,2413
2960,persona_2960,70,M,Cota,1,5,0,2409
2961,persona_2961,54,M,Zipaquirá,3,1,1,1026
2962,persona_2962,25,F,Cota,2,1,2,3720
2963,persona_2963,48,M,Zipaquirá,3,8,0,3770
2964,persona_2964,37,M,Chía,3,1,1,3138
2965,persona_2965,55,M,Cota,0,6,2,2992
2966,persona_2966,49,F,Cajicá,2,4,1,5420
2967,persona_2967,39,F,Bogotá,2,2,2,6506
2968,persona_2968,35,M,Bogotá,3,8,1,5860
2969,persona_2969,28,F,Chía,2,4,1,3285
2970,persona_2970,60,F,Chía,2,6,1,2773
2971,persona_2971,61,F,Chía,3,6,0,1891
2972,persona_2972,31,M,Cota,3,4,0,5184
2973,persona_2973,37,M,Bogotá,3,6,2,6529
2974,persona_2974,68,F,Chía,0,6,0,5638
2975,persona_2975,65,M,Cota,0,10,1,6519
2976,persona_2976,23,M,Cota,2,0,2,2549
2977,persona_2977,53,F,Zipaquirá,3,5,2,6862
2978,persona_2978,67,M,Bogotá,1,3,1,4773
2979,persona_2979,21,F,Bogotá,3,10,1,3900
2980,persona_2980,28,F,Cota,2,10,2,3723
2981,persona_2981,42,F,Chía,3,0,0,3607
2982,persona_2982,21,M,Chía,1,3,0,2630
2983,persona_2983,66,F,Cota,3,9,2,6109
2984,persona_2984,56,M,Zipaquirá,2,3,1,3134
2985,persona_2985,49,M,Zipaquirá,0,8,2,2187
2986,persona_2986,70,M,Zipaquirá,3,1,2,2889
2987,persona_2987,39,F,Cota,0,10,2,6462
2988,persona_2988,35,F,Zipaquirá,2,3,2,4906
2989,persona_2989,41,M,Cajicá,2,7,1,4980
2990,persona_2990,39,F,Bogotá,0,6,0,4606
2991,persona_2991,41,F,Cajicá,0,0,1,1463
2992,persona_2992,65,M,Zipaquirá,2,9,2,6144
2993,persona_2993,67,M,Cota,1,1,1,3349
2994,persona_2994,30,M,Cajicá,1,10,0,3240
2995,persona_2995,51,M,Chía,1,1,0,4149
2996,persona_2996,27,M,Zipaquirá,3,6,1,5031
2997,persona_2997,25,M,Zipaquirá,0,5,0,4301
2998,persona_2998,31,M,Cajicá,0,1,1,2246
2999,persona_2999,34,F,Bogotá,2,0,0,5645
3000,persona_3000,67,F,Bogotá,0,5,0,3119
3001,persona_3001,26,M,Chía,3,7,1,5224
3002,persona_3002,51,M,Bogotá,1,8,0,1835
3003,persona_3003,25,F,Chía,1,6,1,6154
3004,persona_3004,50,M,Bogotá,3,5,0,5067
3005,persona_3005,58,M,Cajicá,1,2,0,6856
3006,persona_3006,41,F,Cajicá,0,2,2,6640
3007,persona_3007,29,M,Chía,1,8,1,3839
3008,persona_3008,59,M,Chía,2,7,2,1477
3009,persona_3009,39,F,Cajicá,3,1,1,2626
3010,persona_3010,48,F,Bogotá,1,8,2,6974
3011,persona_3011,46,F,Cajicá,0,0,0,4490
3012,persona_3012,32,M,Chía,2,3,1,2457
3013,persona_3013,57,M,Chía,2,0,0,6575
3014,persona_3014,27,F,Zipaquirá,3,9,0,6489
3015,persona_3015,22,F,Zipaquirá,2,6,1,5156
3016,persona_3016,47,F,Chía,3,10,0,2740
3017,persona_3017,70,F,Cota,2,7,1,6422
3018,persona_3018,25,F,Bogotá,1,6,0,3686
3019,persona_3019,39,M,Cota,0,7,1,3256
3020,persona_3020,35,F,Zipaquirá,3,7,0,5375
3021,persona_3021,49,M,Zipaquirá,0,6,1,3914
3022,persona_3022,29,F,Bogotá,0,8,2,1295
3023,persona_3023,31,F,Cota,3,2,0,1653
3024,persona_3024,22,M,Chía,0,0,1,2788
3025,persona_3025,62,M,Cajicá,0,7,2,4490
3026,persona_3026,22,M,Bogotá,3,7,1,5049
3027,persona_3027,21,F,Cajicá,2,10,0,5357
3028,persona_3028,24,F,Chía,0,7,0,1503
3029,persona_3029,67,F,Cota,1,3,1,2712
3030,persona_3030,22,M,Cota,3,6,2,4143
3031,persona_3031,65,M,Chía,0,0,0,953
3032,persona_3032,26,F,Cota,0,4,0,5815
3033,persona_3033,31,M,Cota,2,9,1,3360
3034,persona_3034,43,F,Chía,1,9,2,6812
3035,persona_3035,56,F,Zipaquirá,0,2,0,3421
3036,persona_3036,41,M,Cota,2,1,0,1785
3037,persona_3037,43,M,Chía,0,2,2,1808
3038,persona_3038,64,F,Chía,0,3,2,2100
3039,persona_3039,46,F,Cajicá,1,2,1,5073
3040,persona_3040,68,M,Zipaquirá,2,7,2,6204
3041,persona_3041,50,F,Cota,1,4,0,2454
3042,persona_3042,50,M,Cajicá,2,1,2,1455
3043,persona_3043,21,F,Bogotá,1,5,0,5828
3044,persona_3044,28,M,Cajicá,0,10,1,6641
3045,persona_3045,49,F,Bogotá,2,6,2,4591
3046,persona_3046,25,M,Bogotá,0,2,0,4315
3047,persona_3047,51,M,Cota,0,9,1,2511
3048,persona_3048,27,M,Cota,1,4,2,1804
3049,persona_3049,23,F,Chía,3,9,0,3458
3050,persona_3050,59,F,Chía,2,9,0,1455
3051,persona_3051,29,F,Chía,0,1,1,5721
3052,persona_3052,32,F,Cajicá,0,9,2,1102
3053,persona_3053,33,M,Bogotá,3,4,0,1925
3054,persona_3054,62,F,Cota,2,8,2,5081
3055,persona_3055,51,M,Zipaquirá,0,6,0,4944
3056,persona_3056,26,M,Bogotá,2,8,0,4135
3057,persona_3057,70,M,Cota,3,7,2,4974
